zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
45305,39.63476,-84.07969,Bellbrook,OH,Ohio,TRUE,,11161,286.3,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45306,40.45819,-84.18727,Botkins,OH,Ohio,TRUE,,2370,26.4,39149,Shelby,"{'39011':0.92,'39149':99.08}",Shelby|Auglaize,39149|39011,FALSE,FALSE,America/New_York
45307,39.58066,-83.72337,Bowersville,OH,Ohio,TRUE,,330,758.2,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45308,40.12549,-84.4574,Bradford,OH,Ohio,TRUE,,4139,35.3,39037,Darke,"{'39037':61.13,'39109':38.87}",Darke|Miami,39037|39109,FALSE,FALSE,America/New_York
45309,39.84262,-84.42149,Brookville,OH,Ohio,TRUE,,12439,70.3,39113,Montgomery,"{'39037':0.48,'39113':99.31,'39135':0.21}",Montgomery|Darke|Preble,39113|39037|39135,FALSE,FALSE,America/New_York
45310,40.35312,-84.64248,Burkettsville,OH,Ohio,TRUE,,270,541.9,39107,Mercer,"{'39037':30.33,'39107':69.67}",Mercer|Darke,39107|39037,FALSE,FALSE,America/New_York
45311,39.62692,-84.6671,Camden,OH,Ohio,TRUE,,6197,26.9,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45312,40.06026,-84.08026,Casstown,OH,Ohio,TRUE,,1277,20.1,39109,Miami,"{'39021':0.77,'39109':99.23}",Miami|Champaign,39109|39021,FALSE,FALSE,America/New_York
45314,39.74698,-83.77571,Cedarville,OH,Ohio,TRUE,,6010,45.1,39057,Greene,"{'39023':0.56,'39057':99.44}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
45315,39.85699,-84.33909,Clayton,OH,Ohio,TRUE,,4066,157.4,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45316,39.79715,-83.82576,Clifton,OH,Ohio,TRUE,,108,474.4,39057,Greene,"{'39023':23.48,'39057':76.52}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
45317,40.17487,-84.01914,Conover,OH,Ohio,TRUE,,1226,18.5,39149,Shelby,"{'39021':45.68,'39109':45.34,'39149':8.98}",Shelby|Champaign|Miami,39149|39021|39109,FALSE,FALSE,America/New_York
45318,40.12929,-84.35344,Covington,OH,Ohio,TRUE,,5638,46.3,39109,Miami,"{'39037':0.32,'39109':99.68}",Miami|Darke,39109|39037,FALSE,FALSE,America/New_York
45319,39.91614,-83.94338,Donnelsville,OH,Ohio,TRUE,,378,315.5,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45320,39.74915,-84.68804,Eaton,OH,Ohio,TRUE,,14982,45.3,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45321,39.87349,-84.6782,Eldorado,OH,Ohio,TRUE,,851,27.4,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45322,39.89786,-84.32866,Englewood,OH,Ohio,TRUE,,21282,415.9,39113,Montgomery,"{'39109':1.63,'39113':98.37}",Montgomery|Miami,39113|39109,FALSE,FALSE,America/New_York
45323,39.84989,-83.92758,Enon,OH,Ohio,TRUE,,4973,305.8,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45324,39.82283,-83.99406,Fairborn,OH,Ohio,TRUE,,41029,493.6,39057,Greene,"{'39023':4.84,'39057':95.16}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
45325,39.69125,-84.42456,Farmersville,OH,Ohio,TRUE,,2266,40,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45326,40.14271,-84.09287,Fletcher,OH,Ohio,TRUE,,1066,19.7,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45327,39.6325,-84.39986,Germantown,OH,Ohio,TRUE,,9356,71.7,39113,Montgomery,"{'39017':1.63,'39113':97.17,'39135':1.2}",Montgomery|Butler|Preble,39113|39017|39135,FALSE,FALSE,America/New_York
45328,40.116,-84.49651,Gettysburg,OH,Ohio,TRUE,,564,505.6,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45330,39.64831,-84.52812,Gratis,OH,Ohio,TRUE,,846,370.4,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45331,40.09786,-84.64632,Greenville,OH,Ohio,TRUE,,22041,59.2,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45332,39.99702,-84.78665,Hollansburg,OH,Ohio,TRUE,,825,18.6,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45333,40.2476,-84.33283,Houston,OH,Ohio,TRUE,,1368,23.4,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45334,40.44538,-84.04431,Jackson Center,OH,Ohio,TRUE,,2117,30.6,39149,Shelby,"{'39011':1.08,'39091':0.49,'39149':98.43}",Shelby|Auglaize|Logan,39149|39011|39091,FALSE,FALSE,America/New_York
45335,39.63031,-83.73381,Jamestown,OH,Ohio,TRUE,,6781,31.6,39057,Greene,"{'39027':1.8,'39047':1.02,'39057':97.18}",Greene|Clinton|Fayette,39057|39027|39047,FALSE,FALSE,America/New_York
45336,40.44015,-84.26137,Kettlersville,OH,Ohio,TRUE,,161,77,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45337,39.97988,-84.42057,Laura,OH,Ohio,TRUE,,1918,31.9,39109,Miami,"{'39037':17.04,'39109':82.96}",Miami|Darke,39109|39037,FALSE,FALSE,America/New_York
45338,39.84998,-84.54359,Lewisburg,OH,Ohio,TRUE,,5009,40.2,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45339,40.00916,-84.34239,Ludlow Falls,OH,Ohio,TRUE,,1385,33.3,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45340,40.37192,-84.04745,Maplewood,OH,Ohio,TRUE,,688,13.9,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45341,39.87671,-84.02334,Medway,OH,Ohio,TRUE,,3857,259.5,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45342,39.62985,-84.27634,Miamisburg,OH,Ohio,TRUE,,36659,409.5,39113,Montgomery,"{'39113':99.66,'39165':0.34}",Montgomery|Warren,39113|39165,FALSE,FALSE,America/New_York
45344,39.95645,-84.00955,New Carlisle,OH,Ohio,TRUE,,16104,99.1,39023,Clark,"{'39021':0.52,'39023':89.27,'39109':10.12,'39113':0.09}",Clark|Miami|Champaign|Montgomery,39023|39109|39021|39113,FALSE,FALSE,America/New_York
45345,39.73786,-84.40749,New Lebanon,OH,Ohio,TRUE,,6458,108.5,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45346,39.98073,-84.7113,New Madison,OH,Ohio,TRUE,,1938,21.1,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45347,39.88233,-84.76264,New Paris,OH,Ohio,TRUE,,4479,30.3,39135,Preble,"{'39037':13.92,'39135':86.08}",Preble|Darke,39135|39037,FALSE,FALSE,America/New_York
45348,40.32806,-84.65193,New Weston,OH,Ohio,TRUE,,1026,12.7,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45349,39.98914,-83.94135,North Hampton,OH,Ohio,TRUE,,380,717.8,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45350,40.32434,-84.57373,North Star,OH,Ohio,TRUE,,106,215.6,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45351,40.33939,-84.49532,Osgood,OH,Ohio,TRUE,,212,331,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45352,40.05016,-84.74424,Palestine,OH,Ohio,TRUE,,242,547.1,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45353,40.29252,-84.04274,Pemberton,OH,Ohio,TRUE,,142,26.9,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45354,39.91054,-84.39968,Phillipsburg,OH,Ohio,TRUE,,456,281.9,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45356,40.16089,-84.23154,Piqua,OH,Ohio,TRUE,,25209,127.5,39109,Miami,"{'39109':97.22,'39149':2.78}",Miami|Shelby,39109|39149,FALSE,FALSE,America/New_York
45358,39.98667,-84.48768,Pitsburg,OH,Ohio,TRUE,,348,898.8,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45359,40.05144,-84.35258,Pleasant Hill,OH,Ohio,TRUE,,1938,50.5,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45360,40.33063,-84.09166,Port Jefferson,OH,Ohio,TRUE,,453,852.9,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45361,39.96374,-84.41484,Potsdam,OH,Ohio,TRUE,,328,249.4,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45362,40.28677,-84.63571,Rossburg,OH,Ohio,TRUE,,1141,12.9,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45363,40.24047,-84.39892,Russia,OH,Ohio,TRUE,,1698,29.3,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45365,40.28425,-84.15952,Sidney,OH,Ohio,TRUE,,30232,73.6,39149,Shelby,"{'39021':0.04,'39149':99.96}",Shelby|Champaign,39149|39021,FALSE,FALSE,America/New_York
45368,39.84329,-83.65489,South Charleston,OH,Ohio,TRUE,,4907,23.1,39023,Clark,"{'39023':98.88,'39057':1.12}",Clark|Greene,39023|39057,FALSE,FALSE,America/New_York
45369,39.95303,-83.60429,South Vienna,OH,Ohio,TRUE,,3492,31,39023,Clark,"{'39023':99.49,'39097':0.51}",Clark|Madison,39023|39097,FALSE,FALSE,America/New_York
45370,39.60729,-84.02846,Spring Valley,OH,Ohio,TRUE,,2479,44.1,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45371,39.94037,-84.16255,Tipp City,OH,Ohio,TRUE,,19867,143.7,39109,Miami,"{'39109':99.64,'39113':0.36}",Miami|Montgomery,39109|39113,FALSE,FALSE,America/New_York
45372,40.01472,-83.83862,Tremont City,OH,Ohio,TRUE,,319,653.9,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45373,40.03219,-84.19473,Troy,OH,Ohio,TRUE,,35989,158.5,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45377,39.89645,-84.22334,Vandalia,OH,Ohio,TRUE,,15280,265.9,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45378,39.90288,-84.48879,Verona,OH,Ohio,TRUE,,362,687.9,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45380,40.24335,-84.51429,Versailles,OH,Ohio,TRUE,,5385,30.9,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45381,39.73151,-84.52452,West Alexandria,OH,Ohio,TRUE,,5430,41.5,39135,Preble,"{'39113':3.94,'39135':96.06}",Preble|Montgomery,39135|39113,FALSE,FALSE,America/New_York
45382,39.90036,-84.61347,West Manchester,OH,Ohio,TRUE,,1287,23.7,39135,Preble,"{'39037':17.42,'39135':82.58}",Preble|Darke,39135|39037,FALSE,FALSE,America/New_York
45383,39.9562,-84.33773,West Milton,OH,Ohio,TRUE,,6912,104.2,39109,Miami,{'39109':100},Miami,39109,FALSE,FALSE,America/New_York
45384,39.71533,-83.88475,Wilberforce,OH,Ohio,TRUE,,2053,593.6,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45385,39.66978,-83.91317,Xenia,OH,Ohio,TRUE,,38635,105.2,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45387,39.79806,-83.88693,Yellow Springs,OH,Ohio,TRUE,,5456,72.4,39057,Greene,"{'39023':4.24,'39057':95.76}",Greene|Clark,39057|39023,FALSE,FALSE,America/New_York
45388,40.32642,-84.4819,Yorkshire,OH,Ohio,TRUE,,853,17.9,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45389,40.05723,-84.02755,Christiansburg,OH,Ohio,TRUE,,478,624.6,39021,Champaign,{'39021':100},Champaign,39021,FALSE,FALSE,America/New_York
45390,40.21875,-84.76887,Union City,OH,Ohio,TRUE,,3288,25.3,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45402,39.75955,-84.21005,Dayton,OH,Ohio,TRUE,,10053,1053.4,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45403,39.76873,-84.14776,Dayton,OH,Ohio,TRUE,,14159,1492.1,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45404,39.79056,-84.16169,Dayton,OH,Ohio,TRUE,,10809,678.4,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45405,39.79241,-84.21589,Dayton,OH,Ohio,TRUE,,16845,1859.3,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45406,39.78436,-84.24166,Dayton,OH,Ohio,TRUE,,19432,1691,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45409,39.72428,-84.18758,Dayton,OH,Ohio,TRUE,,15593,1434.8,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45410,39.74803,-84.15815,Dayton,OH,Ohio,TRUE,,16079,2656.5,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45414,39.84254,-84.21244,Dayton,OH,Ohio,TRUE,,20403,358.3,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45415,39.83456,-84.25698,Dayton,OH,Ohio,TRUE,,13519,790.1,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45416,39.80717,-84.25807,Dayton,OH,Ohio,TRUE,,6139,1193.9,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45417,39.73592,-84.28564,Dayton,OH,Ohio,TRUE,,29332,368.7,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45419,39.71341,-84.16715,Dayton,OH,Ohio,TRUE,,15097,1519.5,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45420,39.71954,-84.13057,Dayton,OH,Ohio,TRUE,,25145,1585.7,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45424,39.84674,-84.11122,Dayton,OH,Ohio,TRUE,,50804,612.2,39113,Montgomery,"{'39057':1.34,'39109':0.62,'39113':98.04}",Montgomery|Greene|Miami,39113|39057|39109,FALSE,FALSE,America/New_York
45426,39.80178,-84.31473,Dayton,OH,Ohio,TRUE,,15730,305.3,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45428,39.74291,-84.26066,Dayton,OH,Ohio,TRUE,,335,157.2,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45429,39.68478,-84.16102,Dayton,OH,Ohio,TRUE,,25740,1005.7,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45430,39.71286,-84.08443,Dayton,OH,Ohio,TRUE,,7289,568.7,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45431,39.76454,-84.07957,Dayton,OH,Ohio,TRUE,,28084,886.8,39113,Montgomery,"{'39057':48.65,'39113':51.35}",Montgomery|Greene,39113|39057,FALSE,FALSE,America/New_York
45432,39.73905,-84.08566,Dayton,OH,Ohio,TRUE,,14818,785,39057,Greene,"{'39057':53.81,'39113':46.19}",Greene|Montgomery,39057|39113,FALSE,FALSE,America/New_York
45433,39.81256,-84.05835,Dayton,OH,Ohio,TRUE,,2734,71.9,39057,Greene,"{'39057':90.35,'39113':9.65}",Greene|Montgomery,39057|39113,FALSE,FALSE,America/New_York
45434,39.72158,-84.02895,Dayton,OH,Ohio,TRUE,,12256,446.7,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45439,39.70107,-84.21876,Dayton,OH,Ohio,TRUE,,10185,627.5,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45440,39.67399,-84.09861,Dayton,OH,Ohio,TRUE,,20633,850.2,39113,Montgomery,"{'39057':41.92,'39113':58.08}",Montgomery|Greene,39113|39057,FALSE,FALSE,America/New_York
45449,39.66468,-84.24127,Dayton,OH,Ohio,TRUE,,17914,1057.7,39113,Montgomery,{'39113':100},Montgomery,39113,FALSE,FALSE,America/New_York
45458,39.60072,-84.15813,Dayton,OH,Ohio,TRUE,,32068,576.5,39113,Montgomery,"{'39057':0.96,'39113':93.59,'39165':5.45}",Montgomery|Warren|Greene,39113|39165|39057,FALSE,FALSE,America/New_York
45459,39.64691,-84.16957,Dayton,OH,Ohio,TRUE,,26979,759.4,39113,Montgomery,"{'39057':0.35,'39113':99.65}",Montgomery|Greene,39113|39057,FALSE,FALSE,America/New_York
45502,39.92832,-83.81836,Springfield,OH,Ohio,TRUE,,15779,53.8,39023,Clark,"{'39021':1.55,'39023':98.45}",Clark|Champaign,39023|39021,FALSE,FALSE,America/New_York
45503,39.96008,-83.77237,Springfield,OH,Ohio,TRUE,,32363,733.6,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45504,39.94924,-83.86602,Springfield,OH,Ohio,TRUE,,17639,306.8,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45505,39.90687,-83.76285,Springfield,OH,Ohio,TRUE,,19919,579.6,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45506,39.90048,-83.85359,Springfield,OH,Ohio,TRUE,,13868,438.6,39023,Clark,{'39023':100},Clark,39023,FALSE,FALSE,America/New_York
45601,39.31022,-82.95564,Chillicothe,OH,Ohio,TRUE,,56753,65.3,39141,Ross,"{'39079':0.43,'39131':0.43,'39141':99.15}",Ross|Jackson|Pike,39141|39079|39131,FALSE,FALSE,America/New_York
45612,39.21587,-83.27255,Bainbridge,OH,Ohio,TRUE,,4793,18,39141,Ross,"{'39071':12.11,'39131':17.1,'39141':70.79}",Ross|Pike|Highland,39141|39131|39071,FALSE,FALSE,America/New_York
45613,39.03318,-82.85137,Beaver,OH,Ohio,TRUE,,2734,17.9,39131,Pike,"{'39079':10.48,'39131':88.21,'39145':1.31}",Pike|Jackson|Scioto,39131|39079|39145,FALSE,FALSE,America/New_York
45614,38.92975,-82.27709,Bidwell,OH,Ohio,TRUE,,4825,26.8,39053,Gallia,{'39053':100},Gallia,39053,FALSE,FALSE,America/New_York
45616,38.75333,-83.3076,Blue Creek,OH,Ohio,TRUE,,1461,7.3,39001,Adams,"{'39001':80.95,'39145':19.05}",Adams|Scioto,39001|39145,FALSE,FALSE,America/New_York
45617,39.2797,-83.15589,Bourneville,OH,Ohio,TRUE,,279,162,39141,Ross,{'39141':100},Ross,39141,FALSE,FALSE,America/New_York
45618,38.8855,-83.61635,Cherry Fork,OH,Ohio,TRUE,,13,512.8,39001,Adams,{'39001':100},Adams,39001,FALSE,FALSE,America/New_York
45619,38.47362,-82.45037,Chesapeake,OH,Ohio,TRUE,,7585,90.4,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45620,38.95781,-82.13981,Cheshire,OH,Ohio,TRUE,,955,15.4,39053,Gallia,"{'39053':94.55,'39105':5.45}",Gallia|Meigs,39053|39105,FALSE,FALSE,America/New_York
45621,39.1106,-82.60773,Coalton,OH,Ohio,TRUE,,309,418.6,39079,Jackson,{'39079':100},Jackson,39079,FALSE,FALSE,America/New_York
45622,39.37557,-82.49937,Creola,OH,Ohio,TRUE,,138,8.6,39163,Vinton,"{'39073':7.17,'39163':92.83}",Vinton|Hocking,39163|39073,FALSE,FALSE,America/New_York
45623,38.6415,-82.26784,Crown City,OH,Ohio,TRUE,,3075,18.7,39053,Gallia,"{'39053':79.77,'39087':20.23}",Gallia|Lawrence,39053|39087,FALSE,FALSE,America/New_York
45624,39.17024,-83.3469,Cynthiana,OH,Ohio,TRUE,,0,89,39131,Pike,{'39131':100},Pike,39131,FALSE,FALSE,America/New_York
45628,39.39099,-83.19805,Frankfort,OH,Ohio,TRUE,,5082,25,39141,Ross,{'39141':100},Ross,39141,FALSE,FALSE,America/New_York
45629,38.64968,-82.81291,Franklin Furnace,OH,Ohio,TRUE,,2855,43.6,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45630,38.69916,-83.09141,Friendship,OH,Ohio,TRUE,,80,400.1,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45631,38.81774,-82.25551,Gallipolis,OH,Ohio,TRUE,,14630,51.3,39053,Gallia,{'39053':100},Gallia,39053,FALSE,FALSE,America/New_York
45634,39.17982,-82.48627,Hamden,OH,Ohio,TRUE,,1926,23.8,39163,Vinton,"{'39079':0.52,'39163':99.48}",Vinton|Jackson,39163|39079,FALSE,FALSE,America/New_York
45636,38.58729,-82.82517,Haverhill,OH,Ohio,TRUE,,120,88.1,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45638,38.56184,-82.67798,Ironton,OH,Ohio,TRUE,,21715,107.7,39087,Lawrence,"{'39087':96.58,'39145':3.42}",Lawrence|Scioto,39087|39145,FALSE,FALSE,America/New_York
45640,39.02198,-82.65363,Jackson,OH,Ohio,TRUE,,16079,34.6,39079,Jackson,{'39079':100},Jackson,39079,FALSE,FALSE,America/New_York
45642,39.04642,-83.05308,Jasper,OH,Ohio,TRUE,,0,219.2,39131,Pike,{'39131':100},Pike,39131,FALSE,FALSE,America/New_York
45644,39.45315,-82.84158,Kingston,OH,Ohio,TRUE,,4679,27,39141,Ross,"{'39129':24.78,'39141':75.22}",Ross|Pickaway,39141|39129,FALSE,FALSE,America/New_York
45645,38.56988,-82.5316,Kitts Hill,OH,Ohio,TRUE,,2357,25.1,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45646,39.07676,-83.32294,Latham,OH,Ohio,TRUE,,499,9.1,39131,Pike,{'39131':100},Pike,39131,FALSE,FALSE,America/New_York
45647,39.29437,-82.73774,Londonderry,OH,Ohio,TRUE,,2579,14.4,39141,Ross,"{'39141':53.02,'39163':46.98}",Ross|Vinton,39141|39163,FALSE,FALSE,America/New_York
45648,38.92057,-83.0151,Lucasville,OH,Ohio,TRUE,,12886,36.3,39145,Scioto,"{'39131':13.48,'39145':86.52}",Scioto|Pike,39145|39131,FALSE,FALSE,America/New_York
45650,38.74441,-83.42083,Lynx,OH,Ohio,TRUE,,460,11.2,39001,Adams,{'39001':100},Adams,39001,FALSE,FALSE,America/New_York
45651,39.2787,-82.4888,Mc Arthur,OH,Ohio,TRUE,,6019,15.6,39163,Vinton,{'39163':100},Vinton,39163,FALSE,FALSE,America/New_York
45652,38.83144,-83.08477,Mc Dermott,OH,Ohio,TRUE,,4120,40.9,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45653,38.89156,-82.8231,Minford,OH,Ohio,TRUE,,3782,34.6,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45654,39.3666,-82.3821,New Plymouth,OH,Ohio,TRUE,,1177,6.3,39163,Vinton,"{'39073':40.24,'39163':59.76}",Vinton|Hocking,39163|39073,FALSE,FALSE,America/New_York
45656,38.87587,-82.59256,Oak Hill,OH,Ohio,TRUE,,6364,19.7,39079,Jackson,"{'39053':3.68,'39079':93.79,'39087':2.53}",Jackson|Gallia|Lawrence,39079|39053|39087,FALSE,FALSE,America/New_York
45657,38.85279,-83.2142,Otway,OH,Ohio,TRUE,,1925,10.8,39145,Scioto,"{'39001':12.14,'39145':87.86}",Scioto|Adams,39145|39001,FALSE,FALSE,America/New_York
45658,38.7621,-82.41127,Patriot,OH,Ohio,TRUE,,2989,11.1,39053,Gallia,{'39053':100},Gallia,39053,FALSE,FALSE,America/New_York
45659,38.67088,-82.62351,Pedro,OH,Ohio,TRUE,,2574,11.7,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45660,38.98645,-83.36122,Peebles,OH,Ohio,TRUE,,7246,16.3,39001,Adams,"{'39001':81.33,'39071':2.36,'39131':16.03,'39145':0.28}",Adams|Highland|Pike|Scioto,39001|39071|39131|39145,FALSE,FALSE,America/New_York
45661,39.04219,-83.10696,Piketon,OH,Ohio,TRUE,,6956,29,39131,Pike,"{'39131':99.53,'39145':0.47}",Pike|Scioto,39131|39145,FALSE,FALSE,America/New_York
45662,38.78775,-82.92046,Portsmouth,OH,Ohio,TRUE,,30289,216.7,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45663,38.74781,-83.10379,West Portsmouth,OH,Ohio,TRUE,,6162,40.3,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45669,38.49428,-82.35533,Proctorville,OH,Ohio,TRUE,,10040,115.9,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45671,38.96822,-83.24146,Rarden,OH,Ohio,TRUE,,274,10.5,39145,Scioto,"{'39131':13.35,'39145':86.65}",Scioto|Pike,39145|39131,FALSE,FALSE,America/New_York
45672,39.20161,-82.68342,Ray,OH,Ohio,TRUE,,1527,12.6,39079,Jackson,"{'39079':53.23,'39163':46.77}",Jackson|Vinton,39079|39163,FALSE,FALSE,America/New_York
45673,39.20395,-82.81209,Richmond Dale,OH,Ohio,TRUE,,367,284.9,39141,Ross,{'39141':100},Ross,39141,FALSE,FALSE,America/New_York
45674,38.88157,-82.37325,Rio Grande,OH,Ohio,TRUE,,651,139.4,39053,Gallia,{'39053':100},Gallia,39053,FALSE,FALSE,America/New_York
45678,38.60102,-82.37722,Scottown,OH,Ohio,TRUE,,1086,10.4,39087,Lawrence,"{'39053':8.63,'39087':91.37}",Lawrence|Gallia,39087|39053,FALSE,FALSE,America/New_York
45679,38.97536,-83.56372,Seaman,OH,Ohio,TRUE,,2830,18.7,39001,Adams,"{'39001':96.44,'39071':3.56}",Adams|Highland,39001|39071,FALSE,FALSE,America/New_York
45680,38.45481,-82.5451,South Point,OH,Ohio,TRUE,,12977,152.3,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45681,39.30598,-83.25186,South Salem,OH,Ohio,TRUE,,1670,17,39141,Ross,{'39141':100},Ross,39141,FALSE,FALSE,America/New_York
45682,38.80766,-82.6944,South Webster,OH,Ohio,TRUE,,2090,20.1,39145,Scioto,"{'39087':4.01,'39145':95.99}",Scioto|Lawrence,39145|39087,FALSE,FALSE,America/New_York
45684,38.67318,-83.27352,Stout,OH,Ohio,TRUE,,2093,8.8,39145,Scioto,"{'39001':37.58,'39145':62.42}",Scioto|Adams,39145|39001,FALSE,FALSE,America/New_York
45685,38.93038,-82.44969,Thurman,OH,Ohio,TRUE,,1120,16,39053,Gallia,"{'39053':69.14,'39079':30.86}",Gallia|Jackson,39053|39079,FALSE,FALSE,America/New_York
45686,39.01095,-82.37191,Vinton,OH,Ohio,TRUE,,3699,14.2,39053,Gallia,"{'39053':75.33,'39105':5.77,'39163':18.9}",Gallia|Meigs|Vinton,39053|39105|39163,FALSE,FALSE,America/New_York
